51340236531,gfd,222,318
51340250406,bga,99,108
51340253033,aae,9,87
51340259413,fbc,31,219
51340272578,cce,290,359
51340340762,bbe,61,87
51340342996,dag,188,11
51340389657,dcg,64,17
51340394339,bfe,105,72
51340410858,cge,91,117
51340420631,gde,8,82
51340430500,cag,84,109
51340432190,cga,195,346
51340448451,fca,50,16
51340449196,fbb,136,146
51340465724,aga,246,30
51340474778,ebf,218,5
51340497972,acg,261,193
51340532856,ced,262,294
51340539879,dde,295,72
51340542830,ggf,168,70
51340544463,dba,205,51
51340595656,fdg,115,315
51340618106,baa,58,197
51340622312,cdd,172,24
51340633820,eab,25,244
51340711546,ade,129,225
51340717711,agf,208,236
51340733358,bbf,251,195
51340735164,gge,7,217
51340750030,eaa,274,138
51340758722,bdg,132,149
51340807222,gde,285,85
51340835494,eae,136,17
51340839335,gbf,2,190
51340841548,ace,27,235
51340855565,cab,223,77
51340858866,bee,59,142
51340860821,ceg,126,529
51340875380,gbf,266,226
51340890407,bca,90,167
51340915940,bfg,92,64
51340917161,bac,201,172
51340918120,egc,107,97
51340924010,bfd,129,273
51340930919,bcg,160,11
51340943372,agf,169,191
51340960889,cfb,45,59
51341000290,gae,140,33
51341004341,bbc,254,226
51341006755,bbb,218,185
51341014240,cff,156,18
51341048738,efg,96,132
51341070146,eag,203,27
51341078082,ebc,166,20
51341096520,dea,194,99
51341138011,geb,186,250
51341153428,deb,84,76
51341156106,bfd,6,229
51341183430,fcd,77,12
51341188387,cdc,256,134
51341214727,gaa,18,69
51341255907,cea,212,100
51341277270,gdf,104,31
51341290969,gef,106,200
51341310359,cbe,160,33
51341313840,cbe,138,32
51341317013,gba,229,162
51341324150,fde,65,349
51341335021,gaf,82,140
51341342497,cbc,198,77
51341356951,ffe,117,287
51341378327,gaa,194,80
51341398515,efb,159,160
51341402121,aeb,107,298
51341460357,bge,226,342
51341468121,ddb,285,221
51341471514,bdd,29,238
51341475803,dad,188,180
51341506196,abg,290,188
51341537339,dbg,169,368
51341566470,eaf,14,82
51341585325,dbc,136,124
51341588167,aff,170,171
51341600543,abd,249,148
51341608298,eec,140,95
51341654548,cae,112,103
51341658540,cdd,168,21
51341660486,fbd,249,19
51341678658,efa,265,183
51341680606,agb,145,146
51341682173,gab,72,5
51341684131,dag,64,12
51341688931,bfd,244,235
51341701677,bab,228,16
51341707993,cde,298,88
51341709927,ecf,96,218
51341719934,aaa,102,150
51341731297,efg,213,116
51341753697,ffe,221,327
51341760411,bbe,177,72
51341766225,fcg,134,326
51341769124,cdd,199,19
51341776702,efc,106,282
51341799764,fag,237,136
51341801176,afe,213,339
51341812820,dde,133,67
51341853640,dbe,282,24
51341867377,fge,280,127
51341868932,dec,272,5
51341870710,age,53,39
51341870741,dfd,262,92
51341873718,cfd,230,45
51341909838,dgc,267,137
51341912485,dde,124,79
51341914654,eaf,32,90
51341948083,faa,271,99
51341962134,fca,33,14
51341966148,bdc,178,187
51341969358,bde,264,188
51341980148,eca,168,229
51342014384,gac,136,144
51342024270,gcb,186,21
51342052984,fab,112,27
51342054499,bad,140,365
51342055092,deg,46,200
51342088544,bab,242,15
51342115543,fef,23,171
51342133110,abg,124,199
51342141534,eda,7,196
51342145573,cbb,216,202
51342151840,fbb,175,148
51342152934,ggg,134,267
51342164977,ddd,51,277
51342175154,gea,23,255
51342178681,gda,206,55
51342201715,ccc,133,82
51342209074,gag,32,37
51342215708,fdf,108,117
51342264873,dcc,146,202
51342279553,bea,166,25
51342286728,gcg,33,186
51342337653,acd,251,236
51342372295,gcf,20,107
51342376585,dgg,255,34
51342418232,dcf,280,58
51342420337,cgb,145,196
51342422672,fgc,9,255
51342425362,eeg,293,160
51342430248,gdb,55,175
51342463137,cgf,181,22
51342475700,gdb,151,203
51342476822,ddf,88,222
51342479042,geg,275,238
51342498316,afg,46,383
51342524399,bfb,263,32
51342529295,daf,282,81
51342553799,cee,62,90
51342561223,beb,111,74
51342561836,faa,282,99
51342571934,egg,225,277
51342584203,bgd,197,204
51342597799,cgd,281,93
51342614475,dbc,221,124
51342615427,gcc,132,148
51342630460,aba,174,86
51342633862,eec,79,90
51342644681,ecd,128,139
51342645863,cca,79,93
51342649771,cda,137,77
51342652463,dgf,17,56
51342659931,bca,156,182
51342675955,fgf,293,84
51342722540,eee,258,321
51342734537,dfa,41,367
51342748098,aag,251,95
51342751693,aea,34,199
51342767328,def,214,165
51342779906,cca,236,96
51342780310,dcb,219,73
51342782007,ccg,58,24
51342783050,eca,16,251
51342783539,aac,216,97
51342791647,ece,162,193
51342807014,ddc,214,152
51342813611,eef,64,137
51342836635,fbc,105,214
51342842330,bcc,173,136
51342849865,gbe,246,59
51342870639,cbg,120,16
51342873707,efa,144,161
51342897805,gdd,234,268
51342909444,aef,93,101
51342952141,cca,288,84
51342984197,ceg,278,603
51342989862,adg,58,358
51343010015,dga,20,357
51343050747,ffd,51,107
51343054347,dgd,135,19
51343081116,fee,184,54
51343087771,fgb,56,64
51343103253,efd,151,46
51343109455,ecb,13,260
51343110350,dbf,139,124
51343138933,bcd,171,198
51343167675,fcd,264,12
51343181422,agb,206,129
51343249411,afb,39,64
51343250527,cdb,246,144
51343257261,feg,2,137
51343268396,cfe,148,110
51343276054,ebg,184,193
51343288756,gbd,41,143
51343337587,fba,26,231
51343346222,bcb,290,179
51343357026,bgc,106,140
51343381684,bgf,31,145
51343400897,cdg,284,27
51343416535,abe,50,140
51343418486,aec,206,177
51343422086,gec,249,326
51343439195,eeg,241,131
51343462910,ade,158,249
51343481074,beg,114,141
51343481614,gce,89,161
51343484883,fgg,90,82
51343506325,gfd,54,283
51343514377,ebd,298,19
51343525833,daa,138,172
51343537985,gaf,43,124
51343558057,cag,189,118
51343572032,cfa,8,94
51343592062,bac,151,178
51343599276,bfd,6,213
51343604238,gfe,122,338
51343663132,bed,128,87
51343696838,ead,205,101
51343722303,fcc,225,79
51343722817,egb,127,124
51343731147,aad,105,104
51343741602,fbg,54,303
51343755077,cec,273,106
51343762526,afd,10,116
51343770400,fdb,104,372
51343784496,faa,125,111
51343796331,gdg,59,169
51343860962,ccd,116,111
51343862202,fdc,43,21
51343863111,faf,71,113
51343881834,acg,89,208
51343891291,gca,145,26
51343900207,ebg,10,164
51343940054,acc,87,62
51343944304,aec,168,185
51343977375,dda,118,56
51343995184,bab,262,16
51343996106,gge,200,234
51344000398,ffe,269,291
51344012523,bag,221,118
51344088777,dbg,289,316
51344092111,ggd,43,107
51344098930,bdg,88,163
51344120792,dac,56,258
51344155431,fcb,289,176
51344171365,caa,155,19
51344181727,bef,200,585
51344187665,bfc,194,134
51344191658,gcd,291,202
51344214792,ffb,65,125
51344216959,bdf,12,76
51344225208,gbc,232,79
51344233534,afc,17,187
51344248082,ffd,147,99
51344268013,agd,294,217
51344298973,edb,102,91
51344309845,gdb,235,233
51344325452,cfe,241,90
51344331340,eee,100,372
51344336225,bbe,92,64
51344342247,cac,166,159
51344345979,efa,131,161
51344352415,aeg,183,218
51344372081,gbg,99,187
51344404285,add,284,252
51344409135,baa,232,185
51344412102,gad,24,279
51344428632,eea,176,164
51344434714,bae,12,5
51344449581,ffb,247,137
51344451986,edc,195,107
51344469757,abb,273,163
51344469809,bec,51,44
51344485907,agc,139,98
51344515888,acf,56,77
51344522377,dba,261,60
51344526552,cgc,208,224
51344552128,aeb,256,303
51344625176,dae,262,273
51344654083,bbc,271,257
51344667466,agg,173,297
51344673295,egd,210,31
51344704583,dfc,173,23
51344705571,gdf,197,25
51344706337,cfd,146,52
51344743066,abd,297,128
51344747153,fdb,77,438
51344747660,efg,262,111
51344763024,aac,84,114
51344771815,fad,56,189
51344772774,ffa,163,136
51344795640,gae,186,31
51344802385,eae,151,18
51344809007,aab,171,74
51344813019,fce,185,60
51344818454,adb,4,205
51344823532,cbb,48,183
51344826566,cfe,228,88
51344849331,cgg,38,108
51344854669,gcb,247,21
51344855914,deb,124,76
51344860768,caf,60,34
51344864105,aad,270,120
51344880584,cca,273,99
51344884779,fae,45,290
51344905501,adf,93,21
51344937239,bff,130,46
51344946868,ecc,223,224
51344956573,dfg,203,223
51344979967,bae,150,5
51344993820,ddb,39,225
51345008432,ggc,109,116
51345026740,bdb,209,94
51345039709,fec,137,19
51345049402,bgg,280,212
51345063843,agf,180,152
51345072549,ggf,233,82
51345110540,fbf,232,296
51345111110,fgd,16,270
51345154859,gac,198,149
51345170365,agd,155,173
51345203693,dee,167,150
51345204253,fed,269,31
51345208279,aca,223,299
51345216903,dfe,74,318
51345232938,ece,277,210
51345254896,ecf,299,200
51345283133,ggg,255,250
51345297637,ege,57,6
51345302159,dfb,254,180
51345303609,cfc,265,155
51345329717,feg,240,110
51345335173,fab,160,24
51345366403,bed,149,94
51345407125,cdd,129,20
51345414829,cca,126,90
51345455966,gcc,288,148
51345474416,gdc,20,178
51345477853,fgb,254,74
51345484189,fda,61,277
51345518757,bfc,192,147
51345524692,cfg,105,313
51345551616,ffc,286,558
51345562294,efb,282,177
51345620610,ega,182,299
51345626828,baa,226,160
51345661123,gag,18,36
51345664720,ggf,54,73
51345712848,egd,64,33
51345750361,gdg,214,143
51345755126,fga,74,243
51345781862,fgb,31,80
51345789352,fcg,157,387
51345823812,cad,196,23
51345838996,dab,41,256
51345853800,fff,127,179
51345903269,ccb,89,359
51345915757,ede,258,71
51345927553,gfa,35,174
51345932802,bba,294,389
51345958263,acg,108,183
51345969202,cef,186,155
51345972327,cgb,287,233
51345982722,cdf,152,183
51345989647,ded,5,146
51345990060,cbd,277,162
51345994797,bdg,298,169
51345996308,feb,181,173
51346005229,ffg,121,150
51346005951,fbc,220,248
51346016571,dda,205,52
51346016858,gcg,278,184
51346022436,gdb,91,260
51346032696,gfg,237,377
51346051077,dff,245,20
51346052070,aad,157,112
51346063147,cac,252,154
51346085299,ged,260,137
51346090058,adg,46,350
51346101769,bdc,75,164
51346101972,bce,2,70
51346102571,bbe,224,56
51346124673,ddf,287,177
51346134723,gce,54,169
51346144093,bga,193,115
51346164927,ggg,13,240
51346170656,gga,125,35
51346179427,add,20,264
51346188900,fef,53,198
51346193534,dee,266,170
51346202396,gfa,35,153
51346203529,bba,294,361
51346230736,dgb,148,29
51346238944,gcb,95,21
51346265300,gea,88,247
51346273573,aaa,18,160
51346280309,gcd,214,224
51346288041,edf,79,272
51346304274,aga,73,32
51346307668,fac,51,5
51346322643,dgc,212,143
51346350301,aed,170,68
51346403574,efc,70,262
51346407466,ecd,37,127
51346418878,aaf,82,140
51346446664,daf,39,90
51346471656,bce,82,56
51346479538,adc,60,111
51346529139,bec,254,44
51346551185,dca,278,124
51346551380,ggc,239,129
51346559756,dbf,155,104
51346562788,ebb,147,55
51346580632,dcc,276,214
51346585620,bcf,297,40
51346590330,fdg,253,277
51346615199,bfe,155,64
51346615277,cfa,110,98
51346616611,dea,243,84
51346650535,fcd,236,10
51346683919,dbe,268,28
51346735827,dbd,127,193
51346748162,gaf,129,107
51346751820,eac,103,156
51346771967,cfb,140,69
51346782734,ddg,19,31
51346802663,fcf,264,10
51346816603,cba,201,125
51346817934,fca,82,13
51346863649,cbf,223,178
51346881557,afg,218,375
51346936999,eed,54,132
51346943784,gff,58,115
51346949629,ceg,279,603
51346955661,abc,156,275
51346957643,cfd,217,60
51346961064,def,186,171
51346971422,add,238,300
51347004181,egd,191,34
51347021777,bbb,81,155
51347038944,acd,82,193
51347074461,dbb,74,140
51347104568,cce,69,369
51347106666,egb,48,112
51347108369,faf,243,109
51347111130,ffb,70,160
51347119356,edb,2,73
51347133027,fcc,294,86
51347163794,fbc,241,215
51347178771,cfe,174,73
51347182110,abf,40,229
51347185579,bge,278,345
51347196748,cdc,228,129
51347229203,fgf,1,94
51347279263,fdg,206,299
51347281005,ebg,286,164
51347283628,gbb,40,119
51347294359,ceb,222,125
51347316927,fbg,13,272
51347320830,bbf,263,156
51347353978,bga,38,133
51347399729,ddd,99,271
51347405207,bea,44,26
51347405830,aee,53,351
51347411688,cdc,161,103
51347415389,cgd,217,101
51347443548,ebe,157,256
51347444898,dfa,133,337
51347446300,bae,80,5
51347495723,acc,29,55
51347497291,afa,217,95
51347537581,cdf,263,188
51347542245,baf,220,50
51347566104,bgf,14,131
51347566154,ddf,28,196
51347590211,eba,199,181
51347597622,ddb,96,216
51347636107,dcb,255,69
51347637894,ggc,244,116
51347672858,beb,287,61
51347678122,bcc,84,125
51347689736,bcg,17,12
51347702866,eca,206,266
51347702887,ega,215,340
51347704669,bgb,199,109
51347721952,fea,131,8
51347722930,bdd,245,195
51347734202,dbc,197,116
51347736427,agd,22,174
51347766587,dfg,268,182
51347778468,cce,94,328
51347780791,bgd,82,199
51347783315,dbg,43,300
51347807606,dge,99,137
51347808818,dgg,80,35
51347818678,bfa,161,121
51347821338,eeb,294,51
51347833461,bed,8,96
51347952140,gde,172,90
51347963962,bdd,58,179
51347968930,eff,217,36
51347978089,fdd,213,135
51347984074,dgd,62,16
51347994160,efd,70,43
51348008945,bca,229,161
51348026152,agc,157,90
51348041980,afa,222,81
51348060818,daa,276,190
51348072361,dgf,50,59
51348107030,efb,294,164
51348108184,bfa,97,142
51348109081,ccd,12,127
51348116528,ecg,118,113
51348123299,aae,76,89
51348142910,gea,16,239
51348151214,ced,91,241
51348157033,caa,261,21
51348169913,ace,140,225
51348171135,ded,147,164
51348185461,fge,162,139
51348187446,ggb,296,77
51348215205,ada,136,209
51348218541,cae,287,107
51348232753,abe,213,151
51348303015,gbe,21,49
51348311696,gaf,263,107
51348317361,cfe,192,81
51348328067,cce,147,370
51348337326,gfb,79,293
51348338428,bbg,155,147
51348349158,gbg,256,198
51348368280,edd,105,249
51348372135,dce,275,297
51348379121,ebf,233,5
51348418477,gge,46,234
51348420141,ccf,1,217
51348425904,eaa,285,140
51348440788,cge,240,131
51348468056,bdb,105,103
51348482140,geg,202,192
51348497271,gdd,124,316
51348573734,ccf,179,206
51348587458,abg,69,212
51348654296,fbe,158,5
51348661425,dfb,84,171
51348694343,fbb,259,134
51348724904,dca,205,128
51348791820,gac,197,175
51348802209,dbe,86,26
51348836125,agg,177,320
51348857628,dcb,59,68
51348857918,beb,203,53
51348860405,dee,210,170
51348886196,egc,86,106
51348887153,gee,115,417
51348895713,bag,293,126
51348931887,aec,192,148
51348953990,eab,111,290
51348962577,fbg,252,293
51348983611,bgc,125,145
51348990928,dfd,16,92
51349010126,acf,48,70
51349018575,gcf,63,87
51349036034,bbg,61,160
51349058241,dac,176,232
51349059698,gdg,71,128
51349082202,fgc,190,275
51349100172,bdb,178,92
51349106922,gag,23,29
51349110882,ebc,140,19
51349111554,bad,101,372
51349140948,eaf,105,103
51349149840,cag,92,121
51349151588,bfg,246,57
51349167146,dfb,4,138
51349173195,gfc,107,200
51349174894,afb,110,56
51349197577,dag,239,10
51349229851,gff,123,105
51349236085,bbd,243,29
51349258432,cga,64,318
51349261453,bec,142,51
51349276034,fee,164,52
51349289923,eba,124,150
51349295976,ddf,36,180
51349300672,ccf,212,168
51349305072,gef,251,208
51349338637,bab,203,17
51349348301,eee,185,386
51349356755,acb,291,67
51349382103,dec,105,5
51349401912,cbe,77,35
51349419736,adf,90,24
51349422338,cfg,199,322
51349424650,afb,83,57
51349432038,ddc,93,148
51349448122,ded,53,165
51349490375,edf,197,269
51349491364,ada,15,200
51349493580,dad,185,171
51349523722,adb,139,241
51349536709,eeb,54,46
51349543886,egf,177,123
51349548914,ccc,194,91
51349550763,gaa,169,75
51349570268,cae,175,111
51349572388,dda,49,53
51349572403,dde,292,77
51349581976,acc,277,62
51349597986,eef,299,150
51349607836,edg,244,255
51349618220,ecg,93,127
51349626750,eea,282,191
51349643965,cbc,187,90
51349659359,dcd,164,9
51349685972,gdc,199,178
51349697854,efd,271,42
51349719248,fbd,264,21
51349779395,bac,217,211
51349791094,bda,95,148
51349831846,gcd,261,244
51349835366,ggf,113,64
51349853403,fef,83,188
51349861886,bfd,114,187
51349871237,aag,141,109
51349874882,cdf,19,176
51349889604,fde,175,345
51349890094,geb,292,287
51349899319,aea,97,212
51349920476,ece,220,222
51349932718,dca,192,120
51349939510,cdf,283,161
51349979094,cde,261,86
51349991770,efe,156,97
51350007818,aea,244,203
51350016224,dcg,125,19
51350021018,bee,172,166
51350039537,bcg,156,10
51350043776,fba,112,267
51350116144,ffa,259,108
51350123663,cbc,168,99
51350148656,dbf,130,120
51350152194,eda,94,188
51350167156,beg,51,155
51350187141,cgg,107,91
51350187787,dad,52,162
51350191440,cab,27,68
51350230220,gec,21,329
51350231013,cfe,134,69
51350262764,dgc,88,132
51350272252,cba,277,110
51350275596,egg,42,249
51350291094,fbd,287,17
51350299501,gbd,36,168
51350326003,aac,22,109
51350332830,bec,200,59
51350349606,fcb,260,174
51350351077,bge,15,362
51350354322,afe,244,332
51350404249,fbc,230,247
51350414139,cca,292,75
51350419342,ffg,19,162
51350448665,bfb,266,26
51350455584,aef,196,89
51350459839,gag,229,32
51350470786,feg,130,130
51350480856,ggd,267,108
51350500859,ggg,217,206
51350523671,agc,261,97
51350534765,feg,217,132
51350545399,edg,290,293
51350565495,aff,28,188
51350577576,eeg,11,140
51350599188,fgg,246,72
51350601451,cbe,81,39
51350611644,gba,287,183
51350633487,cef,258,142
51350633923,dbb,125,133
51350639074,egd,40,28
51350643389,egb,10,127
51350662139,fgf,198,78
51350679408,eag,240,23
51350681820,bgf,159,150
51350682317,abf,133,210
51350693970,acb,184,74
51350722833,cge,267,120
51350774957,egc,139,103
51350804205,gbf,291,219
51350827206,dac,273,241
51350828943,cgb,253,228
51350839754,acb,242,63
51350874363,cff,10,19
51350879234,age,275,41
51350887618,cbg,12,13
51350889529,gea,248,250
51350894160,cda,241,90
51350907482,bec,154,56
51350935274,gga,82,32
51350974605,fdf,258,129
51351002121,dff,188,19
51351008037,dge,115,160
51351027801,bff,134,37
51351035024,gbe,139,40
51351052758,dgg,290,33
51351067546,dfc,24,24
51351079740,ebd,219,18
51351081051,aga,51,29
51351095168,cae,24,91
51351113561,ddg,229,28
51351113922,abg,123,245
51351120661,ffd,225,112
51351120821,cea,119,87
51351145638,gfd,66,299
51351152192,gcb,195,23
51351161189,fda,205,238
51351176674,fag,100,127
51351184264,cab,262,67
51351200324,dag,110,9
51351247846,gcb,296,22
51351255642,deg,155,204
51351268681,dcf,141,61
51351295004,geb,211,330
51351295395,bcf,104,46
51351302861,fab,144,25
51351304300,cfa,20,106
51351310545,gea,45,272
51351322193,agc,79,112
51351324232,gfb,216,234
51351349483,ggg,47,187
51351361250,gbf,150,181
51351363336,afa,214,77
51351371562,bcd,277,229
51351376601,dde,248,78
51351397643,dff,98,18
51351431727,bgd,234,189
51351447780,ecf,71,184
51351456401,gab,188,5
51351458268,abc,131,319
51351484981,dba,244,66
51351487289,eaa,218,142
51351509650,bfb,81,21
51351520607,gad,225,225
51351535840,gda,262,59
51351543118,eag,19,22
51351593414,ggc,133,127
51351603769,fdb,24,359
51351618581,bea,169,20
51351686889,fdd,245,113
51351700254,aba,73,94
51351701144,edc,225,104
51351707932,baa,148,150
51351724146,dfb,197,120
51351724333,afc,142,222
51351745930,dea,195,95
51351746015,cgf,206,24
51351769833,geg,118,199
51351782677,ada,142,227
51351788238,dcc,289,220
51351797530,ddf,2,144
51351800684,cba,211,100
51351803768,afc,242,210
51351805404,ggg,242,183
51351818656,eec,298,80
51351821019,bde,66,206
51351834324,dgd,239,16
51351860574,edf,217,290
51351904649,afd,299,97
51351915179,gea,34,244
51351917040,aad,175,109
51351942301,bgg,145,199
51351971321,ffb,88,188
51351973212,ccb,112,315
51351987256,ccg,232,24
51352001812,ede,23,68
51352004690,fgb,70,64
51352009139,geb,228,353
51352026972,ffc,38,502
51352043862,gff,45,110
51352049030,efa,94,138
51352074994,ecb,145,215
51352075814,acc,288,69
51352109130,fdf,190,127
51352127796,gca,20,30
51352133748,fdg,16,319
51352161053,faa,135,92
51352163385,bae,131,5
51352164851,ffb,265,201
51352173435,aab,31,68
51352208662,gad,149,222
51352211336,cee,202,107
51352250078,afa,19,64
51352250207,cfc,238,133
51352251683,gcd,295,244
51352252711,cfb,94,57
51352298841,gdd,259,357
51352336807,agb,192,107
51352347333,gfe,161,358
51352372236,dfa,10,347
51352383826,cec,54,108
51352386021,daa,192,190
51352400908,ade,236,221
51352404403,ceb,291,143
51352432644,aed,114,78
51352447790,fce,181,49
51352486908,cdg,105,22
51352491429,fdg,228,267
51352494322,baf,220,53
51352532068,ffd,125,114
51352573717,ded,130,194
51352582227,gfb,207,229
51352584393,dbd,36,193
51352587208,abd,189,120
51352589122,dgb,28,31
51352592243,ead,138,106
51352604511,gfc,13,180
51352606865,dec,291,5
51352615759,ffe,13,247
51352625639,dad,269,153
51352627136,aaf,177,155
51352635252,fcc,215,102
51352635619,bcb,196,171
51352653873,dga,134,392
51352702123,cga,219,286
51352707113,bed,258,95
51352708886,ege,96,5
51352711454,fbb,241,139
51352720621,cdb,54,162
51352726316,ecd,120,120
51352734422,gcc,258,118
51352742458,beg,151,184
51352751574,efg,17,104
51352773061,eff,230,38
51352781735,bbc,94,272
51352787221,fge,202,112
51352818956,dag,112,9
51352840500,fba,188,293
51352871169,afg,160,423
51352895309,egd,50,26
51352896812,bef,278,684
51352901100,bbb,19,176
51352922688,caf,78,36
51352938501,ddb,56,224
51352942689,ced,50,192
51352973386,aaa,125,182
51353014661,acf,107,73
51353015548,cgb,95,243
51353027186,bfc,121,138
51353039800,fgg,89,59
51353041608,ddc,73,155
51353077998,cfa,157,103
51353079057,cbd,117,160
51353133367,abc,230,357
51353150444,dda,35,50
51353157370,bgf,17,135
51353159497,cgc,130,255
51353171985,agd,197,184
51353218421,eba,219,133
51353242606,dcg,214,19
51353248941,bbe,297,52
51353253741,cag,39,106
51353258878,ebb,169,45
51353266310,edd,64,266
51353275914,ddd,167,319
51353285185,gdg,156,149
51353326983,ggb,285,83
51353341805,cac,218,146
51353355352,gdc,36,194
51353366883,gfe,80,311
51353372738,fag,79,148
51353395255,aae,132,105
51353442214,ega,258,360
51353456972,fac,294,5
51353465796,fdb,53,301
51353493698,bbc,158,258
51353497109,fcg,102,383
51353522175,ade,275,214
51353540176,bbc,260,278
51353541059,gac,57,159
51353551384,cbb,33,201
51353553555,abb,129,166
51353583562,fdc,166,19
51353606377,bba,116,288
51353610421,cbg,164,14
51353610961,dae,151,267
51353620337,ece,62,179
51353631664,efd,243,39
51353633550,agf,83,170
51353662894,gac,13,168
51353669412,edc,97,120
51353677612,gge,146,217
51353679131,fef,201,186
51353703338,fga,155,240
51353717056,eed,74,145
51353741964,eda,51,172
51353748749,cae,211,95
51353749485,bfa,233,136
51353762165,gdf,201,22
51353763866,dbg,31,318
51353772904,gbc,265,89
51353783348,cfe,16,74
51353785363,efc,268,303
51353806027,dfe,24,267
51353819528,bbf,145,140
51353824242,fbf,174,245
51353825949,abe,259,131
51353834281,cba,236,100
51353896201,aga,50,23
51353899002,daf,124,107
51353948631,dfg,184,212
51353992898,bdf,245,89
51354026536,bef,105,656
51354038724,fad,32,206
51354050855,bcb,234,188
51354055275,bcc,50,105
51354087803,bga,128,107
51354087964,gdb,161,306
51354097011,cgd,92,102
51354098598,bdc,178,132
51354117497,cab,246,56
51354132148,gfg,5,361
51354141778,ecd,200,115
51354148187,beb,96,51
51354153470,gae,181,29
51354165315,dea,41,98
51354188592,cec,64,106
51354190585,bfe,102,68
51354190655,ggc,65,110
51354205041,ada,284,263
51354208502,aeg,195,218
51354211703,ebf,119,5
51354248981,cge,104,109
51354250190,fbb,241,134
51354258794,ccd,74,138
51354268370,eae,173,21
51354302837,bbg,122,160
51354303242,fgb,28,71
51354303560,bgc,91,168
51354305903,cad,257,23
51354306718,fca,159,12
51354356013,dgf,107,57
51354359795,eag,15,21
51354368131,ffa,160,90
51354453929,fec,176,22
51354472053,efe,80,103
51354475327,fed,9,34
51354501828,cfd,197,69
51354513810,efd,165,46
51354538023,aeb,58,287
51354551066,ecb,227,204
51354559698,deb,283,76
51354569225,ged,238,126
51354579768,eff,15,38
51354595082,ebd,102,19
51354619836,aba,88,100
51354622840,dda,118,47
51354628192,dab,200,291
51354638345,feb,19,150
51354644548,ebg,262,165
51354658199,fcf,57,9
51354663868,fae,217,327
51354664782,gce,162,157
51354669268,cbf,20,186
51354687691,aca,55,334
51354722357,gbg,237,196
51354748051,add,63,249
51354759836,cbc,132,113
51354765313,adc,234,118
51354799021,gcg,103,200
51354814373,bed,87,112
51354827422,egb,237,133
51354852524,cge,202,107
51354866548,acg,293,164
51354868458,aab,105,79
51354871101,afb,105,61
51354923917,ecc,285,185
51354930017,aed,245,79
51354936354,dff,61,17
51354950693,fce,200,41
51354956326,aee,292,372
51355013156,agg,126,307
51355023865,efe,217,99
51355026846,eag,262,20
51355047103,fgd,139,272
51355048843,cfc,244,114
51355054629,ccf,250,147
51355059705,ceg,60,693
51355071439,bce,154,64
51355073742,fgf,184,84
51355088624,eca,28,287
51355094622,fbe,237,5
51355131418,ebg,185,145
51355147847,acd,265,218
51355149729,dbc,65,106
51355153230,bbd,241,25
51355228584,eac,266,140
51355244757,ccc,257,77
51355275733,cef,232,168
51355281647,dag,51,9
51355282067,adg,24,283
51355315292,fff,196,175
51355325362,gbe,219,32
51355326227,aad,272,128
51355328282,eca,199,255
51355332271,dca,99,142
51355354427,cdd,130,23
51355381632,fef,298,221
51355389470,abf,219,237
51355407998,aag,190,102
51355415950,dcd,246,9
51355439832,gge,259,251
51355458742,bcc,13,115
51355468599,daf,147,108
51355477171,egb,94,117
51355481433,acb,54,64
51355509315,bde,216,230
51355528202,cae,252,112
51355531959,agf,221,197
51355571451,bfc,111,158
51355581968,fee,112,52
51355628499,fbd,291,20
51355633696,gfa,279,180
51355643329,gea,5,265
51355646266,fdb,119,258
51355668011,bfa,67,138
51355672294,gbb,45,132
51355707859,cdf,83,140
51355724168,fbg,164,257
51355725629,fcd,289,10
51355741545,aaa,13,172
51355753590,fbg,236,236
51355759298,bda,203,152
51355770352,gbd,62,189
51355784481,cde,206,96
51355823829,ggb,115,78
51355824671,bdg,41,170
51355827795,cgd,279,109
51355831583,def,155,198
51355839042,ggd,93,125
51355847304,ede,242,80
51355852808,edb,165,83
51355945491,gcf,176,97
51355951660,agc,138,120
51355965732,gbf,283,215
51355973434,gfg,91,404
51355992342,fef,156,190
51356008683,bgb,50,93
51356013366,edf,78,261
51356014778,bcg,292,11
51356030269,gcf,228,101
51356069951,bfg,255,57
51356076674,faa,20,109
51356081296,bce,30,59
51356088336,bca,115,148
51356106078,cfg,213,273
51356111833,geb,48,402
51356130962,cgf,174,28
51356151002,dfb,139,140
51356156410,dce,68,237
51356165931,cbc,154,105
51356170151,aca,248,370
51356185232,gad,99,182
51356202927,fbb,22,124
51356205075,bbe,110,44
51356210974,ccg,68,23
51356242112,cdf,163,140
51356267304,bbc,180,236
51356268948,fdd,298,98
51356275349,eac,250,127
51356278874,dcc,67,204
51356286125,fag,136,121
51356299930,cdc,240,100
51356309097,eac,171,128
51356323466,feb,77,148
51356350903,ebe,108,209
51356407847,ace,144,240
51356409879,ccc,104,88
51356452948,gaf,261,119
51356466343,gdg,88,169
51356467581,deg,188,199
51356493522,eab,77,307
51356550464,gef,170,208
51356554674,bff,74,29
51356557628,dac,7,207
51356560157,agb,107,108
51356573764,aba,221,82
51356580191,bea,234,19
51356604868,bee,121,166
51356605099,bdd,161,205
51356631849,ggg,47,197
51356644209,aea,138,241
51356651471,dea,82,91
51356668037,dee,84,149
51356704946,bdb,70,73
51356712258,ecc,258,201
51356713890,cgc,163,272
51356727031,gdd,204,346
51356730263,dba,125,54
51356730550,cdd,146,25
51356754273,dgc,132,154
51356755411,feg,248,130
51356760627,agc,47,132
51356769453,fda,193,238
51356770415,dfc,85,24
51356812427,aec,198,128
